name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,is_single_preferred,is_private_bathroom_preferred,laundry_availibility,preferred_price_range,max_price
Matthew Davis,M,206963932,1994-06-04,Masters,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,1,0,8000-10500,9500
Brittney Miller,F,504838653,1997-03-09,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Michelle Lowe,F,285820373,1999-03-09,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
David Barnes,M,997630516,1999-08-28,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,0,1,10500-12000,12000
Angela Blair,F,458802541,1997-07-29,Postdoctoral studies,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Crystal Fisher,F,471837276,2000-08-26,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Chad Nicholson,M,446044659,1994-09-11,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Nicholas Howard,M,608133022,1995-04-24,Masters,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Jordan Hubbard,M,114657979,1994-11-25,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,0,8000-10500,10500
Amanda Kennedy,F,878984776,1997-05-10,Postdoctoral studies,Graduate School of Education,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Barbara Jenkins,F,937288717,1995-08-22,Doctorate,Graduate School of Education,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Michael Thompson,M,529161961,1995-01-16,Masters,Graduate School of Education,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Caitlin Hood,F,846672829,1999-07-01,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,0,1,10500-12000,11000
Ryan Dunn,M,548559255,1995-02-20,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Ashlee Dennis,F,370659239,1999-01-05,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,1,0,8000-10500,9500
Justin Duffy,M,922084887,1995-03-16,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Lauren Henry,F,746461222,1994-11-07,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Luis Compton,M,691471859,2000-02-25,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Andrew Foster,M,517226554,1995-06-22,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Jennifer Torres,F,376349401,1999-05-11,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,0,1,8000-10500,10500
Dakota Peters DVM,M,176683498,1994-06-02,Masters,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,1,1,8000-10500,9500
Lindsay Mcgee,F,913305593,1998-01-25,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Jacqueline Mercer,F,736574936,2000-05-16,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
James Arroyo,M,225743017,2000-03-31,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Randy Edwards,M,198399789,1995-01-17,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Tina White,F,322090234,1995-03-29,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Haley Boyd,F,308959828,1996-10-02,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Gregory Brown,M,356755588,1995-10-23,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Jacob Marsh,M,376763636,1997-10-01,Postdoctoral studies,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Mrs. Tiffany Le MD,F,235792946,1999-04-02,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Deborah Flores,F,273148079,1995-04-02,Doctorate,Graduate School of Education,0,1,['JA' 'BA'],Apartment,1,1,1,10500-12000,11000
Dana Martin,F,689970384,1997-01-13,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Angela Williams,F,268524187,1999-07-02,Masters,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Stephanie Montoya,F,325629016,1998-05-15,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Denise Ford,F,430901813,1995-09-26,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Brandi Reynolds,F,956798089,1994-07-13,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Emily Smith,F,219319238,1995-04-02,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Robert Murphy,M,793801566,1995-08-11,Doctorate,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Julia Smith,F,846724556,1995-04-02,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Katherine Morris,F,309728836,2000-02-15,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Timothy Williams,M,818356862,1996-10-19,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Douglas Stevens,M,209298824,1996-09-05,Postdoctoral studies,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Tammy Anderson,F,365869279,1996-05-09,Postdoctoral studies,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
David Bowen,M,367797277,1999-01-08,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Timothy Schroeder,M,712669940,1998-03-18,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Adam Krause,M,862822060,1998-01-02,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,0,1,8000-10500,10500
Matthew Anderson,M,935475578,1998-03-28,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Lori Reid,F,285320922,1996-10-09,Masters,Graduate School of Education,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Rhonda Woods,F,256919867,1997-01-02,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Charles Hernandez,M,654910085,1999-02-17,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Michele Douglas,F,559470179,1999-01-01,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,0,1,8000-10500,10500
Timothy Simmons,M,196421277,1995-01-04,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Kimberly Cruz,F,182603813,1996-12-01,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Phyllis Richard DDS,F,137002688,1999-07-25,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
William Rose,M,602044995,1998-11-06,Masters,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Cheryl Rodriguez,F,761605609,1997-10-06,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,0,1,10500-12000,12000
Christopher Bryant,M,507503926,1995-08-02,Doctorate,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Tamara Turner,F,615568308,1997-09-04,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Kathryn Jones,F,972908502,1993-12-01,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Antonio Ruiz,M,317579848,2000-06-13,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Nicole Mcintyre,F,992753735,1998-01-18,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Alex Obrien,M,835670045,1996-11-13,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Mitchell Kent,M,739125391,1997-10-03,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,0,8000-10500,10500
Colleen Ward,F,935344687,1995-01-30,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Tammy Smith,F,206058971,1994-11-20,Postdoctoral studies,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,1,1,8000-10500,9500
Joe Morris,M,105041170,1998-10-01,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Caleb Johns,M,296605873,1995-04-26,Masters,School of Graduate Studies,1,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Wendy Shelton,F,778731908,1997-01-07,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Neil Hall,M,896108655,1998-11-25,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Terrance Kelly,M,613154001,1994-02-27,Postdoctoral studies,Graduate School of Education,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Michael Rodriguez,M,295370715,1999-01-29,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Kevin Hatfield,M,302084399,1999-04-14,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Curtis Clark,M,930549077,1995-01-22,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Tammy Glenn,F,239773841,1998-10-10,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Philip Bowman,M,189343244,1997-03-08,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Matthew Duncan,M,724112900,2000-02-08,Masters,Graduate School of Education,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Anna Thornton,F,352635160,1998-04-22,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,0,1,8000-10500,9500
Lori Quinn,F,664873881,1995-02-03,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Stephanie Smith,F,522814696,1995-11-25,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
David Contreras,M,939498106,1997-02-26,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Dr. Richard Hayes,M,110090798,1999-06-04,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,1,1,10500-12000,11000
Pamela Williams,F,213341468,1998-11-29,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Steven Yoder,M,509113224,2000-03-28,Masters,Graduate School of Education,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Thomas Reyes,M,298957074,2000-02-08,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Dr. Jodi Rodriguez,F,649677066,1993-10-05,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Jill Williams,F,140295520,2000-02-05,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Marc Williams,M,416020144,2000-01-20,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Luke Gibbs,M,832337905,2000-03-08,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Ms. Tricia Sullivan,F,672954212,1998-12-17,Masters,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,1,1,10500-12000,11000
Michael Marshall,M,424602806,1994-06-18,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Charlotte Bradley,F,193284760,1996-03-28,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Jacob Glenn,M,111735175,1999-02-25,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Jennifer Johnson,F,382321985,1995-05-15,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Tommy Stephens,M,470963383,1995-09-14,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Timothy Melton,M,752900956,1998-01-14,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Joshua Hunt,M,950739381,1996-10-04,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
John Tran,M,727490602,2000-08-28,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Maurice May,M,881893160,2000-03-29,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Adam Davidson,M,204410796,1999-05-19,Doctorate,Graduate School of Education,0,0,['JA' 'BA'],Apartment,1,0,1,10500-12000,12000
James Butler,M,351973620,1998-04-03,Doctorate,Graduate School of Applied and Professional Psychology,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Diana Osborn,F,506158696,1994-09-17,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Charles Briggs,M,344768124,1994-11-15,Masters,Graduate School of Education,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Jacqueline Shepard,F,857518888,1999-12-10,Doctorate,Graduate School of Education,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Alan Wolf,M,619532670,1996-03-31,Postdoctoral studies,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Joshua Mcintosh,M,392020111,1995-08-14,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Timothy York,M,595175313,1995-12-16,Postdoctoral studies,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
James Mcconnell,M,721018606,1995-06-27,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,1,1,10500-12000,11000
Thomas Wallace,M,733304161,1997-12-10,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Robert Harrison,M,838892094,1994-01-06,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Alan Hernandez,M,417199085,1997-04-24,Masters,Graduate School of Education,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Brian Smith,M,358677234,1994-09-22,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Leslie Thomas,F,516214204,1995-10-21,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Cameron Hurley,M,715960741,1996-04-12,Postdoctoral studies,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Craig Jones,M,942320927,1996-01-08,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Kevin Hernandez,M,963105463,1997-10-02,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Joel Wong,M,794072718,1994-09-20,Postdoctoral studies,Graduate School of Applied and Professional Psychology,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Kristen Newton,F,894788468,1998-11-30,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Cody Mullen,M,176159461,1994-09-15,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Mrs. Jennifer Sweeney,F,140093206,1999-02-20,Doctorate,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Nicole Flores,F,268865673,1993-12-27,Doctorate,Graduate School of Education,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Garrett Ramos,M,825458321,1995-02-13,Masters,Graduate School of Applied and Professional Psychology,0,1,['JA' 'BA'],Apartment,1,1,1,8000-10500,9500
Jennifer Moran,F,120456019,1995-10-08,Masters,Graduate School of Education,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Ronald Hall,M,223846712,1998-04-17,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Mercedes Garcia,F,445594074,1998-08-04,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Angelica Barrett,F,573268895,1999-06-13,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Ronald Smith,M,397136847,1998-08-03,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Jason Carrillo,M,316393319,1997-12-24,Postdoctoral studies,Graduate School of Applied and Professional Psychology,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
Wanda Collins DVM,F,882170662,1993-10-10,Masters,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,1,1,8000-10500,9500
Jim Walker,M,886596872,1998-02-05,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
William Rogers,M,616628726,1994-03-12,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Erik Harris,M,157963716,1994-12-15,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Harold Nelson,M,699244772,1995-10-11,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Sarah Glenn,F,410495811,2000-01-26,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Melissa Hanson,F,657516172,1998-09-16,Postdoctoral studies,Graduate School of Applied and Professional Psychology,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Angel Webster,F,556023456,1996-10-23,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,0,1,8000-10500,10500
Glenn Delgado,M,683888318,2000-04-23,Doctorate,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,1,0,1,8000-10500,10500
Russell Ellis,M,818779053,1996-05-27,Doctorate,Graduate School of Education,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Amanda Walls,F,337780107,1997-05-12,Doctorate,Graduate School of Education,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Michael Green,M,161919379,1999-09-20,Doctorate,Graduate School of Education,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Taylor Kennedy,F,991940634,1996-03-18,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Lisa Brown,F,124080847,1999-08-17,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Laura Ortiz,F,658168109,2000-07-31,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Katelyn George,F,770386174,1997-08-01,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,1,1,8000-10500,9500
Bradley Lin,M,407145372,1997-08-17,Postdoctoral studies,Graduate School of Education,0,1,['BA' 'JA'],Apartment,1,0,0,8000-10500,9500
Chad Bush,M,335359784,1999-12-28,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,0,8000-10500,10500
Paige Barnett,F,239944622,1998-07-09,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,10500-12000,12000
Shannon Hughes,F,317797015,1997-01-08,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,1,0,10500-12000,11000
Peter Zhang,M,918628284,1998-03-15,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Marie Gibbs,F,267915987,1999-10-28,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Kerri Snyder,F,588716031,1999-10-10,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Melissa Owen,F,229473216,1995-08-04,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
George Butler,M,380868893,1996-11-19,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Jonathan Burns,M,398176884,1994-03-31,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Andrew Hall,M,605842297,1995-09-11,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,8000-10500,10500
Gina Olsen,F,147626904,1994-09-26,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Connor Sweeney,M,184775970,1997-08-28,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,1,1,1,10500-12000,12000
Howard Fields,M,636729139,1999-04-06,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,1,1,1,8000-10500,10500
Kelly Hardy,F,723466258,1998-06-05,Masters,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,1,1,1,10500-12000,11000
Kerri Rodriguez,F,395958585,1996-07-13,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Emma Castillo,F,378477682,1999-07-18,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,1,1,0,10500-12000,12000
Joseph Riley,M,664873407,1995-11-16,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,1,1,1,8000-10500,9500
Lydia Martinez,F,293706600,1995-08-25,Doctorate,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,1,1,0,8000-10500,10500
Amy Wagner,F,104143575,1996-02-11,Masters,Graduate School of Education,0,1,['BA' 'JA'],Apartment,1,1,1,10500-12000,11000
