name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status
Keith Keith,M,754784587,2001-07-13,Sophomore,School of Arts and Sciences,0,1
Melinda Farmer,F,950820277,2003-05-18,Sophomore,School of Engineering,0,0
Joan Cummings,F,347992994,2002-10-28,Freshman,School of Engineering,0,0
Brenda Salas,F,655816650,2005-08-19,Senior,School of Arts and Sciences,0,0
Mark Hamilton,M,929585457,2001-07-29,Sophomore,School of Arts and Sciences,0,1
Robert Baker,M,764774227,2004-04-08,Sophomore,School of Management and Labor Relations,0,0
Stacy Brooks,F,360264326,2000-08-03,Freshman,School of Management and Labor Relations,0,0
Evan Patel,M,115099059,2001-09-06,Freshman,Rutgers Business School–Newark and New Brunswick,1,0
Mary Powell,F,360115274,1999-12-26,Freshman,School of Management and Labor Relations,0,0
Taylor Le,M,364776944,2003-03-16,Senior,Rutgers Business School–Newark and New Brunswick,0,1
Julie Owen,F,846762768,2000-07-12,Sophomore,School of Arts and Sciences,0,0
Valerie Parker,F,677328733,2003-01-06,Sophomore,School of Arts and Sciences,0,1
Lisa Gray,F,333734816,2004-12-02,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Thomas Harris,M,731575370,2001-12-14,Junior,School of Arts and Sciences,0,1
Francis Adams,M,615218231,2004-03-22,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Jeremy Martin,M,351010084,2003-11-28,Freshman,School of Engineering,0,0
Mark Foster,M,596739458,2003-07-28,Freshman,School of Engineering,0,0
Jennifer Francis,F,671593814,2002-09-13,Sophomore,School of Communication and Information,0,0
Michelle Reid,F,794096427,2005-08-03,Senior,Mason Gross School of the Arts,0,1
Samantha Tucker,F,140276984,2004-01-26,Freshman,School of Arts and Sciences,0,0
Scott Ray,M,995057893,2001-06-06,Freshman,School of Social Work,0,0
Jasmine Skinner,F,676983885,2004-11-20,Sophomore,School of Communication and Information,0,0
Jonathan Campbell,M,660820325,2001-06-25,Junior,School of Environmental and Biological Sciences,0,0
Ryan Houston,M,969718526,2003-02-16,Freshman,School of Arts and Sciences,0,1
Brent Ortega,M,565988363,2002-04-18,Freshman,School of Arts and Sciences,0,0
Richard Norton,M,327596920,2003-05-18,Freshman,School of Environmental and Biological Sciences,0,0
Kristina King,F,207472843,2003-04-21,Sophomore,School of Arts and Sciences,0,0
Jason Robertson,M,997862055,2000-10-04,Freshman,Rutgers Business School–Newark and New Brunswick,1,0
Tracy Ferguson,F,953029998,2002-06-22,Freshman,School of Arts and Sciences,0,0
John Bennett,M,273182066,2004-01-02,Sophomore,School of Arts and Sciences,0,0
Ronald Pena,M,441454672,2001-05-13,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Jennifer Cruz,F,315308086,2004-04-20,Freshman,School of Engineering,0,0
Jason Smith,M,761896464,2000-01-24,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Kelly Thompson,F,718230640,2005-01-13,Senior,School of Management and Labor Relations,0,0
Christina Harmon,F,574965795,2005-03-30,Sophomore,School of Arts and Sciences,0,0
Steven Fuller,M,794702065,2000-07-27,Freshman,School of Communication and Information,0,0
Stephanie Richard,F,806801597,2003-11-24,Junior,School of Arts and Sciences,0,1
Kathryn Miller,F,152671275,2002-11-14,Sophomore,Mason Gross School of the Arts,1,0
Daniel Dominguez,M,718186277,2000-07-31,Junior,School of Arts and Sciences,0,1
Laura Brown,F,543042384,2002-10-12,Freshman,School of Communication and Information,0,0
Jennifer Wilcox,F,395097578,2003-03-28,Sophomore,School of Arts and Sciences,0,1
Bobby Stone,M,708391017,2000-10-05,Freshman,School of Communication and Information,0,0
Cheyenne Cox,F,100967070,2003-12-20,Junior,School of Engineering,1,1
Steven Mccormick,M,481450735,2001-08-20,Sophomore,School of Social Work,0,0
Alex Scott,M,301036295,2002-04-11,Sophomore,School of Arts and Sciences,0,0
Zachary Erickson,M,587047664,2002-01-19,Freshman,School of Arts and Sciences,0,1
Carolyn Martinez,F,965260654,2002-02-20,Senior,School of Environmental and Biological Sciences,0,1
David Grant,M,521676124,2002-07-07,Senior,Mason Gross School of the Arts,0,1
Gabriela Greer,F,816782998,2002-06-12,Sophomore,School of Arts and Sciences,0,1
Suzanne Gilbert,F,802379784,2000-05-25,Sophomore,School of Environmental and Biological Sciences,0,1
Mary Simpson,F,506168392,2003-02-04,Sophomore,Mason Gross School of the Arts,0,0
Xavier Smith,M,633198686,2004-04-08,Sophomore,School of Arts and Sciences,0,1
Barbara Owens,F,256916840,2004-04-21,Sophomore,Mason Gross School of the Arts,0,0
Bobby Dean,M,859988585,2005-04-08,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Marcus Green,M,138875407,2000-05-04,Sophomore,School of Environmental and Biological Sciences,0,0
Nancy Martinez,F,429882627,2003-04-19,Sophomore,School of Engineering,0,0
Christopher Carter,M,316588129,2001-05-24,Junior,School of Arts and Sciences,0,0
Aaron Reilly,M,972263388,2004-05-13,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Jordan Walker,M,686782389,2000-11-03,Sophomore,School of Arts and Sciences,0,1
Diane Burgess,F,707129335,2002-04-14,Freshman,School of Arts and Sciences,0,0
Brittney Neal,F,250475902,2005-04-17,Freshman,Mason Gross School of the Arts,0,0
Becky Thomas,F,395084476,2001-01-30,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Gina Williams,F,346608176,2000-12-09,Junior,School of Arts and Sciences,0,0
Sherri Mills,F,661730417,2004-08-04,Junior,Mason Gross School of the Arts,0,1
Mary Downs,F,130394164,2002-12-10,Junior,School of Arts and Sciences,0,0
William Carter,M,215775805,2000-11-27,Freshman,School of Arts and Sciences,0,1
Aaron Collins,M,453165213,2000-11-17,Sophomore,School of Communication and Information,0,1
Justin Frederick,M,820785423,2001-08-20,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Deanna Nguyen,F,856346114,2000-12-24,Sophomore,School of Arts and Sciences,0,1
Amanda Miller MD,F,318981919,2002-08-04,Freshman,School of Management and Labor Relations,0,1
Norman Berry,M,903535923,2002-04-15,Freshman,School of Engineering,0,0
Sheila Manning,F,270168948,1999-11-25,Junior,School of Arts and Sciences,0,0
Edward Anderson,M,358441749,2000-05-03,Junior,School of Arts and Sciences,0,1
Michael Schwartz,M,526684425,2004-04-25,Sophomore,Mason Gross School of the Arts,1,1
Katherine Fowler,F,507305688,2000-03-24,Freshman,School of Arts and Sciences,0,0
Kelly Nelson,F,585821707,2002-09-14,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Michele Friedman,F,705932101,2002-08-30,Junior,School of Engineering,0,0
Tonya Estrada,F,571804069,1999-10-19,Junior,School of Arts and Sciences,0,0
Deborah Johnson,F,926977456,2002-08-14,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Traci Meyer,F,181275055,2002-03-09,Sophomore,School of Arts and Sciences,0,0
Michael Wright,M,627451874,2004-03-17,Junior,School of Arts and Sciences,1,0
Heather Lee MD,F,564506184,2000-03-31,Freshman,School of Arts and Sciences,0,1
Timothy Hopkins,M,755410019,2001-06-20,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Andrew Hood,M,705336543,2005-07-30,Junior,School of Communication and Information,0,1
Victoria Shaw,F,702770863,2001-10-04,Sophomore,Mason Gross School of the Arts,0,0
Sheila Meyer,F,940331771,2004-01-22,Senior,School of Arts and Sciences,0,0
Eddie Gordon,M,153623325,2000-12-01,Senior,School of Communication and Information,0,0
Danielle Greer,F,633673198,2004-03-04,Junior,School of Arts and Sciences,0,1
Pamela Richard,F,933290453,2002-07-30,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Susan Smith,F,839303851,2000-10-25,Senior,Rutgers Business School–Newark and New Brunswick,0,0
William Miller,M,213585378,2002-02-15,Sophomore,Mason Gross School of the Arts,1,0
Jennifer Craig,F,807547082,2003-04-15,Freshman,School of Arts and Sciences,0,0
Tiffany Singh,F,957260594,2004-05-15,Junior,Mason Gross School of the Arts,0,0
James Henderson,M,671941323,2002-04-12,Sophomore,School of Management and Labor Relations,0,1
Katie Johnson,F,911407501,2004-05-20,Senior,School of Arts and Sciences,0,0
Taylor Thomas MD,F,661508416,2002-07-22,Junior,Mason Gross School of the Arts,0,1
Tyrone Dunlap,M,280821036,2001-12-09,Sophomore,School of Arts and Sciences,0,0
Angela Monroe,F,173289089,2002-07-27,Freshman,School of Arts and Sciences,0,1
Brent Beltran,M,407185805,2001-02-03,Freshman,Mason Gross School of the Arts,0,0
Charles Hawkins,M,228321166,2004-06-29,Freshman,School of Communication and Information,0,0
James Richards,M,937660607,2002-12-31,Junior,School of Communication and Information,0,0
Mary Evans,F,402401537,2004-04-12,Sophomore,School of Arts and Sciences,1,0
Claudia Hayes,F,708693606,2004-07-22,Sophomore,School of Arts and Sciences,0,1
Ann Gilbert,F,945056672,2003-09-05,Freshman,School of Communication and Information,0,1
Tonya Gutierrez,F,148721602,1999-12-18,Freshman,School of Environmental and Biological Sciences,0,0
Allen Anderson,M,626352181,2005-05-10,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Anna Robinson,F,695427975,2004-10-23,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Samuel Khan,M,989653008,2003-09-25,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Charles Smith,M,157604402,2004-09-02,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Abigail Clark,F,563658574,2001-05-10,Senior,School of Arts and Sciences,0,0
David Gay,M,287607383,2003-07-14,Freshman,Mason Gross School of the Arts,0,0
Melissa Snow,F,890348772,2005-02-15,Freshman,School of Arts and Sciences,0,0
Joshua Cross,M,376898977,2000-05-28,Sophomore,School of Arts and Sciences,0,1
Bethany Gonzalez,F,308771952,2002-03-31,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Melinda Tate,F,657185045,2003-08-31,Junior,School of Communication and Information,0,1
Henry Peterson,M,716617320,2004-05-19,Senior,School of Management and Labor Relations,0,1
Nicole Scott,F,636658206,1999-10-25,Freshman,School of Communication and Information,0,0
Haley Calderon,F,868686507,2004-02-10,Freshman,School of Arts and Sciences,0,0
Julie Larson,F,999977955,2004-05-22,Senior,School of Arts and Sciences,0,0
Laura Barnes,F,541371025,2004-01-24,Junior,School of Arts and Sciences,0,0
Tanya Mccoy,F,413929394,2002-04-27,Junior,Mason Gross School of the Arts,0,0
Jeremy Cook,M,600072735,2005-01-19,Sophomore,School of Social Work,0,0
Timothy Lambert,M,635070729,2001-04-16,Freshman,School of Communication and Information,0,0
Tonya Black,F,966645009,2002-08-28,Junior,School of Engineering,0,0
Andrew Goodman,M,405043183,2005-06-25,Freshman,Mason Gross School of the Arts,0,0
Amber Navarro,F,469506989,2003-12-10,Senior,School of Social Work,0,1
Stephanie Friedman,F,217077323,2000-09-21,Sophomore,School of Communication and Information,0,0
Debra Wolf,F,127521719,2001-06-24,Freshman,School of Arts and Sciences,0,0
Donald Costa,M,974517346,2002-01-28,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Tamara Cook,F,128275461,2004-12-06,Sophomore,School of Arts and Sciences,0,0
Ms. Elizabeth Faulkner,F,248206448,2002-02-22,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Sharon Dougherty,F,662853718,2000-10-08,Sophomore,School of Communication and Information,0,1
Samantha Mosley,F,121972806,2002-01-22,Freshman,School of Arts and Sciences,0,0
Casey Estes,F,773725186,2002-10-16,Junior,School of Communication and Information,0,1
Crystal Green,F,621973675,2003-07-01,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Stephen Watkins,M,214061138,2002-02-15,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Joseph Walsh,M,328678411,2000-03-09,Sophomore,School of Arts and Sciences,0,0
Amy Pollard,F,414061680,2000-12-06,Junior,Mason Gross School of the Arts,0,0
Austin Valdez,M,998036747,2000-01-12,Junior,School of Management and Labor Relations,0,0
Jason Ortega,M,609210265,2003-09-02,Senior,School of Environmental and Biological Sciences,0,0
Tracy Rodriguez,F,553445636,2005-06-19,Sophomore,School of Arts and Sciences,1,0
Susan Lee,F,293220819,1999-11-07,Sophomore,School of Management and Labor Relations,0,0
James Wood,M,491692037,2001-01-19,Freshman,School of Arts and Sciences,0,0
Tonya Swanson,F,378213805,2005-07-20,Freshman,School of Communication and Information,0,1
Aaron Kennedy,M,652072443,2004-06-23,Freshman,Mason Gross School of the Arts,0,1
Teresa Shepard,F,760903671,1999-11-14,Freshman,School of Arts and Sciences,0,0
Brady Potter,M,356315224,2002-07-27,Freshman,School of Arts and Sciences,0,0
James Compton MD,M,861564442,2003-12-06,Sophomore,School of Arts and Sciences,0,1
Kelsey Hinton,F,609354136,2005-05-07,Freshman,School of Arts and Sciences,0,0
Ruben Ross,M,419286650,2004-06-29,Junior,School of Communication and Information,0,0
Theresa Brown,F,162950318,2000-06-29,Junior,School of Social Work,0,1
Erin Conner,F,877910763,2002-12-23,Junior,Mason Gross School of the Arts,0,0
Janet Mcdowell,F,288522249,2001-08-19,Freshman,School of Arts and Sciences,0,0
Daniel Martin,M,674140374,2005-05-08,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Steven Ruiz,M,614949302,2004-04-29,Sophomore,School of Arts and Sciences,0,0
Monique Maxwell,F,610828384,2004-06-27,Junior,School of Arts and Sciences,0,1
Austin Barnett,M,477582361,2000-01-18,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Kristina Lee,F,430830544,1999-12-08,Sophomore,School of Arts and Sciences,0,1
John Johnson,M,188464280,2001-07-08,Freshman,School of Arts and Sciences,0,1
Megan Simpson,F,616274097,2004-07-16,Sophomore,School of Arts and Sciences,1,1
Anthony Oneill,M,754195764,2001-05-16,Freshman,School of Environmental and Biological Sciences,0,0
David Oconnor,M,779704968,2005-08-19,Sophomore,Mason Gross School of the Arts,0,0
Christopher Scott,M,883247423,2003-09-29,Senior,School of Management and Labor Relations,0,0
Carol Johnson,F,788104239,2005-06-29,Junior,School of Engineering,0,1
Vincent Bond,M,229398734,2000-12-21,Freshman,School of Communication and Information,0,1
Karen Young,F,881603893,1999-12-31,Senior,School of Arts and Sciences,0,1
Cheryl Wagner,F,574175778,2002-05-11,Freshman,School of Environmental and Biological Sciences,0,0
Valerie Carson,F,909248050,2004-03-01,Freshman,School of Arts and Sciences,0,1
Ms. Kelly Davis,F,618753290,2000-12-10,Sophomore,School of Communication and Information,0,0
Javier Smith,M,418991420,2005-05-10,Freshman,School of Engineering,0,0
Matthew Bennett,M,889631893,2002-12-23,Freshman,School of Arts and Sciences,0,0
Deanna Briggs,F,708839313,2002-10-25,Freshman,School of Social Work,0,0
Jill Santiago,F,776705074,2002-10-31,Senior,School of Communication and Information,0,1
Clarence Martinez,M,751739020,2004-02-04,Sophomore,School of Arts and Sciences,0,0
Kirk Lowery,M,198839953,2001-11-03,Freshman,School of Communication and Information,0,0
Gregory Mcdowell,M,340932567,2001-11-11,Junior,School of Environmental and Biological Sciences,0,0
Angela Tate,F,373941480,2001-09-20,Freshman,School of Arts and Sciences,0,1
Teresa Burton,F,716221325,2005-09-12,Sophomore,School of Communication and Information,0,0
Alexander Johnson,M,792388964,2005-01-07,Sophomore,School of Environmental and Biological Sciences,0,0
Brett Nguyen,M,419600636,1999-10-19,Sophomore,School of Arts and Sciences,0,0
Amy Rogers,F,847482295,2002-06-11,Senior,School of Arts and Sciences,0,1
Katherine Williamson,F,606996310,2004-02-18,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Stephanie Wood,F,474197387,2000-05-16,Freshman,School of Communication and Information,0,0
Thomas Kennedy,M,404062406,2000-08-09,Sophomore,School of Arts and Sciences,0,0
Benjamin Jones,M,386229089,2001-10-07,Sophomore,School of Environmental and Biological Sciences,0,0
Sharon Hayes,F,711564125,2001-10-21,Sophomore,School of Arts and Sciences,0,0
Ariel Thomas,F,390854176,2003-02-08,Junior,School of Arts and Sciences,0,0
Charles Duncan,M,848278839,2000-12-01,Sophomore,School of Communication and Information,0,0
Heather Ramirez,F,944030386,2005-05-13,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Gregory Silva,M,288665078,2004-03-15,Sophomore,School of Engineering,0,1
Sarah Palmer,F,723378765,2003-04-22,Freshman,School of Arts and Sciences,0,1
Matthew Mata,M,762855825,2000-07-13,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Dwayne Brooks,M,130648624,2000-05-13,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Shane Cunningham,M,850589720,2003-04-09,Freshman,Mason Gross School of the Arts,0,0
James Love,M,403519504,2001-03-02,Junior,School of Arts and Sciences,0,1
Lisa Robinson,F,466460919,2000-09-15,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Robert Long,M,319136515,2002-04-14,Junior,School of Arts and Sciences,0,0
Derek Lee,M,412060135,2005-07-31,Freshman,School of Arts and Sciences,0,1
Tammy Jones,F,142266393,2005-06-12,Sophomore,Mason Gross School of the Arts,0,0
Bianca Richardson,F,721703045,2000-07-28,Junior,School of Arts and Sciences,0,1
Jonathan Keller,M,758014349,2001-07-31,Junior,School of Environmental and Biological Sciences,0,1
Michelle Odom,F,213518080,2001-11-10,Sophomore,School of Environmental and Biological Sciences,1,0
Danny West,M,285247883,2005-02-04,Freshman,School of Arts and Sciences,0,0
James Davis,M,500011622,2003-10-03,Junior,School of Arts and Sciences,0,1
