name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status
Christopher Lee,M,717637021,2003-03-26,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Dominique Travis,F,548343170,2003-12-24,Sophomore,Mason Gross School of the Arts,0,0
Darryl Green,M,729878386,2002-10-10,Freshman,School of Communication and Information,0,0
Nicholas Barnes,M,557644379,2001-11-25,Freshman,School of Arts and Sciences,0,0
Dr. Karina Perry,F,416096797,2004-12-07,Junior,School of Social Work,0,1
Victor Butler,M,323015669,2004-10-13,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Jessica Wilkinson,F,882946587,2003-08-18,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Melanie Buchanan,F,557612743,2001-01-02,Junior,School of Arts and Sciences,0,0
Kendra Estes,F,904853007,2003-08-20,Junior,School of Communication and Information,0,0
Eric Taylor,M,242966580,2005-05-24,Sophomore,School of Arts and Sciences,0,0
Caleb Lee,M,589662045,2000-11-02,Sophomore,School of Arts and Sciences,0,0
Joshua Moore,M,910898881,2005-04-27,Freshman,School of Communication and Information,0,1
Christine Knox,F,554740754,2002-03-21,Junior,School of Arts and Sciences,0,0
Andrea Brown,F,353059183,2003-01-05,Sophomore,School of Arts and Sciences,0,0
Benjamin Ortiz MD,M,593806312,2002-08-12,Junior,School of Arts and Sciences,0,0
Melissa Richardson,F,545150728,2005-02-24,Freshman,Mason Gross School of the Arts,0,1
Kelly Arroyo,M,395813925,2002-03-24,Freshman,School of Communication and Information,0,1
Christian Marshall,M,759355456,2002-12-07,Senior,School of Arts and Sciences,0,1
Julie Coleman,F,915516473,2002-04-17,Senior,School of Management and Labor Relations,0,0
Adriana Stevens,F,344279980,2002-03-01,Freshman,School of Arts and Sciences,0,0
Maria Mason,F,959338552,1999-11-26,Sophomore,School of Arts and Sciences,0,1
April Brown,F,981551326,2000-06-28,Junior,School of Arts and Sciences,0,1
Richard Ross,M,102714013,2000-05-24,Freshman,Mason Gross School of the Arts,0,0
Lawrence Juarez,M,975584941,2004-09-19,Freshman,School of Arts and Sciences,0,0
Brian Duarte,M,550428702,2002-10-23,Freshman,School of Engineering,0,0
Sandy Espinoza,F,836770062,2002-02-22,Freshman,Mason Gross School of the Arts,0,1
Cassandra Blair,F,644965037,2005-01-14,Sophomore,Mason Gross School of the Arts,0,0
Dylan Mendoza,M,411922512,2001-08-05,Freshman,School of Engineering,0,1
Jonathan Newman,M,195840356,2004-06-06,Junior,School of Management and Labor Relations,0,0
Christopher Simmons,M,919556000,2002-04-20,Sophomore,School of Communication and Information,0,0
Robin Soto,F,498124536,2000-08-01,Freshman,School of Arts and Sciences,0,0
Monica Wilson,F,684882337,2001-06-13,Freshman,Mason Gross School of the Arts,0,0
John Thomas,M,454266590,2000-02-22,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Lisa Taylor,F,831693375,2000-09-07,Junior,School of Engineering,0,0
Bonnie Luna,F,508390827,2000-11-27,Freshman,School of Arts and Sciences,0,0
Jenna West,F,373037588,2000-05-19,Freshman,School of Arts and Sciences,0,1
Kenneth Lamb,M,840137674,2001-10-28,Freshman,School of Arts and Sciences,0,1
Holly Kelley MD,F,242495120,2001-07-29,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Andrew Kim,M,487828209,2001-04-28,Sophomore,School of Management and Labor Relations,0,0
Donna Green,F,175843203,2003-01-10,Freshman,School of Arts and Sciences,0,0
Christopher Hernandez,M,513672187,2001-04-18,Senior,School of Management and Labor Relations,0,0
Deborah Brown,F,259480238,2001-04-07,Sophomore,School of Communication and Information,0,0
Elaine Morgan,F,460990756,2001-05-22,Sophomore,Mason Gross School of the Arts,0,1
Sean Ayala,M,821528896,2000-07-27,Sophomore,School of Arts and Sciences,0,0
Fernando Norton,M,686028773,2002-09-09,Senior,School of Arts and Sciences,0,1
Bethany James,F,922325101,2000-10-05,Junior,School of Arts and Sciences,0,0
Mr. Cameron Wheeler,M,867863282,2000-08-05,Junior,School of Arts and Sciences,0,0
Melinda Oliver,F,478996895,2000-02-15,Sophomore,School of Arts and Sciences,0,1
Steve Flowers,M,604124594,1999-10-09,Freshman,School of Arts and Sciences,0,0
Stephanie Smith,F,386893230,2000-11-19,Freshman,Mason Gross School of the Arts,0,0
Gary Holland,M,563126614,2004-05-26,Junior,School of Arts and Sciences,0,0
Kurt Henderson,M,184291713,2002-09-24,Freshman,School of Management and Labor Relations,0,0
Heather Bradford,F,573531650,2000-11-12,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
James Carter,M,187443287,2002-08-05,Sophomore,School of Arts and Sciences,0,1
David Green,M,509100271,2002-12-28,Senior,School of Arts and Sciences,0,1
Anthony Hancock,M,251949942,2000-03-23,Senior,School of Engineering,0,0
Abigail Clark,F,688614216,2000-05-29,Sophomore,School of Arts and Sciences,0,0
Robert Washington,M,105616328,2004-10-01,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Cynthia Dillon,F,369127057,2000-03-22,Freshman,School of Arts and Sciences,0,0
Thomas Baker,M,988584735,2003-08-02,Senior,School of Communication and Information,0,0
Charles Warner,M,402430096,2005-07-05,Junior,School of Arts and Sciences,0,1
Sandra Cooper,F,589039002,2001-10-03,Freshman,School of Communication and Information,0,1
Nathan Cochran,M,954042175,2002-03-01,Freshman,School of Social Work,0,0
Zachary Robinson,M,833067670,2005-05-01,Freshman,School of Arts and Sciences,0,0
Michael Pacheco,M,968017646,2001-04-10,Freshman,School of Communication and Information,0,1
Nicole Travis,F,545032974,2000-07-30,Freshman,Mason Gross School of the Arts,0,0
Mr. Gregory James PhD,M,703709009,2000-04-25,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Nichole Abbott,F,233563212,2000-07-19,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0
Nicholas Hickman,M,117301424,2002-02-01,Senior,School of Arts and Sciences,0,0
Michelle Jarvis,F,458187384,2002-03-28,Freshman,School of Arts and Sciences,0,1
Edward Rose,M,405422086,2005-01-04,Sophomore,School of Arts and Sciences,0,1
Michael Richardson,M,992448495,2000-04-08,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
David Stanley,M,452859020,2002-02-06,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Cathy Richards,F,989020561,2005-04-10,Senior,School of Communication and Information,0,1
Curtis Lawrence,M,312892529,2001-12-26,Junior,School of Arts and Sciences,0,0
Ronald Mcknight,M,536655815,2002-02-03,Senior,School of Arts and Sciences,0,0
Kevin Miller,M,782954261,1999-11-08,Freshman,School of Communication and Information,1,1
Jordan Morales,M,761212581,2005-09-14,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Julie Greene,F,170633828,2001-07-05,Junior,School of Arts and Sciences,0,0
Richard Montgomery,M,975748629,2001-03-03,Sophomore,School of Arts and Sciences,0,1
Tonya Myers,F,449790005,2005-06-01,Senior,School of Environmental and Biological Sciences,0,0
Catherine Johnson,F,118294128,2003-01-25,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Stacy Lawson,F,570793565,2000-05-03,Junior,School of Arts and Sciences,0,1
Steven Harris,M,676617162,2004-05-20,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Daniel Hansen,M,302696072,2005-05-13,Sophomore,Mason Gross School of the Arts,0,0
Kathleen Rivera,F,295393389,2003-10-12,Freshman,School of Social Work,0,0
Theresa Garcia,F,106006368,2005-03-27,Freshman,School of Communication and Information,0,0
Madison Obrien,F,438651116,2001-01-02,Senior,School of Engineering,0,0
Anita Hart,F,841956510,2005-07-08,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Amber Robinson,F,870557488,2000-10-26,Sophomore,School of Social Work,0,0
Tasha Brown,F,790057775,2002-05-26,Sophomore,School of Arts and Sciences,0,0
Kyle James,M,313145611,2003-02-03,Freshman,School of Communication and Information,0,0
Rodney Hunt,M,311666398,2005-01-27,Junior,School of Engineering,0,0
Gary Gibson,M,525323129,2002-04-26,Freshman,School of Communication and Information,0,1
Brittany White,F,304103035,1999-10-02,Freshman,School of Engineering,0,1
Christina Thomas,F,131130914,2000-11-10,Junior,School of Environmental and Biological Sciences,0,0
Jessica Davis,F,693963478,2000-03-29,Senior,Rutgers Business School–Newark and New Brunswick,0,1
Desiree Thomas,F,719002692,2000-08-26,Junior,School of Engineering,0,0
Jose Willis,M,437414859,2002-06-09,Junior,School of Communication and Information,0,0
Monica Peterson,F,791595127,2004-11-16,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Chase Manning,M,508365297,2001-02-05,Junior,School of Arts and Sciences,1,0
Chelsea Carter,F,866777623,2003-09-23,Junior,School of Communication and Information,0,0
Laura Campbell,F,120823645,1999-10-30,Junior,School of Engineering,0,0
William Williams,M,810750087,2001-02-17,Sophomore,School of Social Work,0,0
Chelsey Carson,F,734960499,2000-03-28,Senior,School of Arts and Sciences,0,0
Vanessa Smith,F,349834738,2003-02-17,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Trevor Ward,M,787577838,2003-10-15,Sophomore,School of Environmental and Biological Sciences,0,0
David Jones,M,797570405,2001-09-03,Senior,School of Arts and Sciences,0,0
Mr. Daniel Cox DVM,M,778230327,2001-02-16,Freshman,Mason Gross School of the Arts,0,0
Kevin Duran,M,622008957,2001-05-11,Freshman,School of Social Work,1,0
Dale Baker,M,877490849,2001-04-04,Freshman,School of Arts and Sciences,0,1
Alexandria Jones,F,488090145,2004-04-26,Junior,School of Environmental and Biological Sciences,0,0
Daniel Ford,M,940977391,2005-05-27,Freshman,Mason Gross School of the Arts,0,0
Emily Morales,F,638666379,2005-09-01,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Kimberly Fischer,F,170334580,2001-06-08,Freshman,School of Social Work,0,0
David Harvey,M,208369778,2002-07-03,Junior,School of Arts and Sciences,0,0
Carol Austin,F,883779556,2000-11-26,Sophomore,School of Arts and Sciences,0,1
Mr. Thomas Henry DVM,M,624980420,1999-12-02,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Mary Hernandez,F,909594049,2000-09-18,Junior,School of Management and Labor Relations,1,0
Melissa Hall,F,605508894,2002-11-20,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Nicholas Jacobson,M,109803596,2003-12-23,Freshman,School of Arts and Sciences,0,0
Cindy Lopez,F,368094893,2002-05-30,Junior,School of Arts and Sciences,0,0
Larry Peterson,M,280045065,2001-03-03,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Randy Fisher,M,825662315,2000-03-08,Freshman,School of Engineering,0,0
Gerald Smith,M,494932257,2001-08-17,Senior,School of Social Work,0,1
Angela Russo,F,706412539,2004-11-25,Senior,School of Arts and Sciences,0,0
Richard Pierce,M,845279440,2002-08-12,Freshman,School of Management and Labor Relations,0,0
Jason Oneal,M,954633663,1999-11-06,Freshman,School of Communication and Information,0,0
Joel Davis,M,213448957,2005-02-14,Senior,Edward J. Bloustein School of Planning and Public Policy,1,0
Dustin Mccoy,M,159823032,2002-02-23,Junior,Mason Gross School of the Arts,0,0
Sarah Schultz,F,136198018,2004-03-30,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Michael Cohen,M,408647567,2000-02-09,Freshman,School of Arts and Sciences,0,0
Alisha Avila,F,670001296,2001-02-22,Sophomore,School of Engineering,0,0
Stephanie Stephenson,F,755562230,2002-09-20,Senior,School of Communication and Information,0,0
Leah Sherman,F,185704733,2003-11-12,Freshman,Mason Gross School of the Arts,0,0
Dr. Jason Ballard,M,968282619,2004-04-04,Freshman,School of Social Work,0,0
Steven Brown,M,493208931,2000-09-26,Sophomore,School of Social Work,0,0
Marissa Hill,F,299487409,2000-09-24,Freshman,Mason Gross School of the Arts,0,0
Tracy Murphy,M,671357952,2005-02-04,Freshman,School of Arts and Sciences,0,0
Brandon Sandoval,M,816940964,2002-08-13,Junior,School of Environmental and Biological Sciences,0,0
Elizabeth Hawkins MD,F,563962030,2003-11-09,Junior,School of Environmental and Biological Sciences,0,0
Patrick Kramer,M,511055573,2001-09-28,Sophomore,School of Engineering,0,0
Holly Ellis,F,499629696,2004-11-06,Junior,School of Arts and Sciences,0,0
Betty Acosta,F,773630060,2004-03-13,Freshman,School of Arts and Sciences,0,0
Catherine Williams,F,675786779,1999-11-19,Junior,School of Communication and Information,0,0
Emma Price,F,173268574,2002-10-14,Junior,School of Engineering,0,0
James Vasquez,M,140742554,2001-01-18,Junior,School of Arts and Sciences,0,0
Matthew Wolf,M,680939872,2002-11-26,Sophomore,Mason Gross School of the Arts,0,0
Shawn Acevedo,M,995602052,2004-06-27,Freshman,School of Arts and Sciences,0,0
Stephanie Evans,F,283779776,2002-08-21,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Nathan Spence,M,376637153,2004-04-19,Junior,School of Arts and Sciences,0,0
Linda Hernandez,F,580644064,2005-07-10,Sophomore,Mason Gross School of the Arts,0,0
Maria Williams,F,956948931,2005-05-02,Freshman,School of Engineering,0,0
Michael Sawyer,M,743356453,2004-08-22,Freshman,School of Engineering,0,0
Robert Nguyen,M,110428681,2000-09-30,Freshman,School of Arts and Sciences,0,0
Eugene Green,M,262423255,2000-05-12,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Sarah Bond,F,741026947,2003-08-23,Sophomore,School of Engineering,0,0
Adam Sanders,M,570952580,2000-03-28,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Tiffany King,F,195673401,2002-01-21,Freshman,School of Communication and Information,0,0
Michael Keller,M,388083406,2000-06-04,Sophomore,School of Arts and Sciences,0,1
Bethany Richards,F,498421480,2004-05-11,Junior,School of Arts and Sciences,0,0
Joan Obrien,F,486738340,2001-01-12,Senior,School of Arts and Sciences,0,1
Caleb Davis,M,365270678,2004-03-05,Junior,School of Arts and Sciences,0,0
Haley Sawyer,F,292049083,1999-12-22,Freshman,School of Engineering,0,0
Mr. Daniel Kelley,M,688460175,2000-07-29,Sophomore,School of Engineering,0,0
Rodney Harrison,M,674082208,2000-11-22,Freshman,School of Engineering,0,1
Adam Moore,M,492475761,2005-06-06,Freshman,Mason Gross School of the Arts,0,1
Eric Hammond,M,599887664,2002-08-01,Sophomore,School of Arts and Sciences,0,0
Mr. Anthony Hayes,M,654168610,2000-06-09,Senior,School of Communication and Information,0,0
Edward Johnson,M,268932842,2005-03-20,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
William Sanders,M,715985199,2003-12-29,Junior,School of Arts and Sciences,0,0
Julie Kennedy,F,460810392,2001-08-15,Freshman,School of Arts and Sciences,0,1
Dustin Barnes,M,455622882,2000-11-16,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Timothy Martinez,M,950519734,2004-05-20,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Amber Evans,F,469582940,2003-07-13,Sophomore,School of Engineering,0,1
Jo Preston,F,482138548,2004-02-25,Senior,Mason Gross School of the Arts,0,0
Dennis Morgan,M,538636507,2000-02-29,Freshman,School of Environmental and Biological Sciences,0,1
Evan Wilcox,M,844092660,2000-10-22,Junior,School of Arts and Sciences,0,0
Carolyn Lee,F,251429962,2000-11-28,Freshman,Mason Gross School of the Arts,0,0
Micheal Charles,M,558264954,2003-12-15,Junior,School of Social Work,0,0
Samantha Jones,F,300824972,2001-08-23,Sophomore,School of Environmental and Biological Sciences,1,1
Heather Landry,F,810527573,2001-09-18,Senior,School of Arts and Sciences,0,0
Mr. Ian Scott,M,682953976,2002-03-14,Sophomore,School of Arts and Sciences,0,0
Jodi Fitzgerald,F,464957415,2001-03-23,Freshman,School of Arts and Sciences,0,0
Justin Harris,M,426646056,2003-08-21,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
James Bond,M,563510664,2004-07-31,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
David Walker,M,473149723,2004-04-12,Sophomore,School of Communication and Information,0,0
Luis Ellison,M,927604956,2002-06-15,Junior,School of Arts and Sciences,0,1
Michael Manning,M,951108448,2002-03-24,Sophomore,School of Arts and Sciences,0,0
Austin Gomez,M,771510061,2002-09-25,Junior,School of Arts and Sciences,0,0
Elizabeth Johnson,F,950860586,2002-05-06,Freshman,School of Engineering,0,1
Heather Sanders,F,738328151,2002-10-17,Freshman,Mason Gross School of the Arts,0,0
Katie Ashley,F,241001307,2000-12-22,Freshman,School of Engineering,0,1
Eric Neal,M,161696038,2000-04-06,Senior,School of Arts and Sciences,0,0
Amy Patel,F,500893203,2005-02-10,Junior,School of Engineering,0,0
Jacqueline Nguyen,F,481629539,2000-07-09,Sophomore,School of Engineering,0,0
James Landry,M,403906531,2001-02-25,Sophomore,School of Environmental and Biological Sciences,0,0
Kirk Davidson,M,388387526,2004-05-08,Freshman,School of Engineering,0,0
Antonio Allen,M,291588276,1999-09-30,Sophomore,School of Arts and Sciences,0,0
Erica Hebert,F,284121756,2001-09-06,Junior,School of Arts and Sciences,0,1
Sarah Wolf,F,844831699,2002-03-13,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Anthony James,M,376583700,1999-10-10,Sophomore,School of Arts and Sciences,0,1
Eduardo Crane,M,690696047,2003-06-22,Freshman,School of Social Work,0,0
Sean Thomas,M,169179257,2003-06-01,Freshman,School of Arts and Sciences,0,0
Katherine Snyder MD,F,814522135,2001-02-12,Freshman,School of Communication and Information,1,0
Diana Simpson,F,363245644,2005-08-08,Freshman,School of Communication and Information,0,0
Jacob Thomas,M,940354055,2004-08-22,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Joseph Day,M,949067431,2005-04-08,Sophomore,School of Arts and Sciences,0,0
