name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status
Beverly White,F,347130668,2005-02-13,Junior,School of Communication and Information,0,0
Daniel Bishop,M,802182493,2001-12-20,Freshman,School of Arts and Sciences,0,1
Yvonne Ross,F,177093153,2003-11-23,Freshman,School of Engineering,0,0
Kyle Cisneros,M,860358094,2005-02-27,Junior,School of Communication and Information,0,0
Melinda Shaffer,F,341917456,2003-07-31,Senior,School of Social Work,0,0
Laura Nash,F,379133401,2003-11-10,Freshman,School of Communication and Information,0,0
Jessica Walsh DDS,F,332763780,2003-07-15,Junior,School of Environmental and Biological Sciences,0,1
Alexander Anthony,M,347080030,2005-09-21,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Ashley Vargas,F,844530011,2002-04-30,Sophomore,School of Engineering,0,0
Linda White,F,984556669,2001-08-30,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Hailey Dominguez,F,454120174,2003-10-19,Junior,School of Arts and Sciences,0,1
John Chambers,M,410080739,2001-08-31,Sophomore,School of Environmental and Biological Sciences,0,0
Sean Smith,M,320152371,2000-12-24,Freshman,School of Social Work,0,1
Jeffrey Park,M,426988987,2002-10-27,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Heather Brown,F,772859225,2001-08-31,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0
Jason Medina,M,119242765,2005-05-29,Sophomore,School of Social Work,0,0
Henry Vaughn,M,433649812,1999-10-17,Freshman,School of Arts and Sciences,0,0
Jaclyn Hunt,F,913674898,2005-07-24,Senior,School of Environmental and Biological Sciences,0,0
Matthew Alvarado,M,727563778,2002-01-22,Junior,School of Social Work,0,0
Lisa Lyons,F,184101445,2005-05-06,Junior,School of Social Work,0,0
Daniel Brown,M,890047174,2000-11-25,Sophomore,School of Management and Labor Relations,0,0
Richard Diaz,M,290231336,2001-12-18,Freshman,School of Arts and Sciences,0,1
Luis Rogers,M,741969138,2004-03-13,Freshman,School of Arts and Sciences,0,1
Brian Miller,M,865474113,2001-10-11,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Robin Marsh,F,431163577,2004-10-20,Sophomore,School of Environmental and Biological Sciences,0,0
David Graham,M,821363507,2003-08-01,Sophomore,School of Engineering,0,0
Meghan Moore,F,633720478,2000-07-08,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Michael Robertson,M,964164941,1999-12-06,Freshman,Mason Gross School of the Arts,0,1
Amanda Lee,F,654741683,2004-06-13,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Corey Cruz DVM,M,609375683,2001-08-10,Sophomore,School of Engineering,0,0
Thomas Moore,M,655259538,2000-06-19,Freshman,School of Arts and Sciences,0,0
Kenneth Smith DDS,M,228537260,1999-10-27,Freshman,School of Engineering,0,1
Eric Maddox,M,192111436,2000-06-01,Freshman,School of Social Work,0,1
Jeffrey Clark,M,660064919,2004-02-26,Freshman,Mason Gross School of the Arts,0,0
Philip Wilson,M,114154496,2003-07-10,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Christopher Owen,M,715829804,2001-04-19,Sophomore,School of Social Work,0,0
Jeffrey Stevenson,M,169110973,2000-07-06,Sophomore,School of Arts and Sciences,0,0
Kelsey Garcia,F,422450905,2004-12-04,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Amanda Duran,F,142061829,2003-07-03,Junior,School of Arts and Sciences,0,1
Jennifer King,F,428961145,2005-05-17,Freshman,School of Social Work,0,0
Andrew Dorsey,M,740923762,2004-11-14,Freshman,School of Arts and Sciences,0,1
Joseph Terry,M,143132993,2001-04-14,Freshman,School of Arts and Sciences,0,0
Lindsey Murray,F,652764381,2001-01-09,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Melissa Franklin,F,199187015,2001-10-04,Freshman,School of Arts and Sciences,0,1
Megan Anderson,F,301819359,2000-09-07,Sophomore,School of Environmental and Biological Sciences,0,1
Lori Mitchell,F,247011964,2004-02-09,Sophomore,School of Communication and Information,0,0
Brianna Charles,F,952073534,1999-10-01,Sophomore,School of Management and Labor Relations,0,1
Michael Gardner,M,604317808,2000-10-20,Freshman,School of Engineering,0,0
Dakota Martin,M,996573979,2001-11-17,Freshman,School of Environmental and Biological Sciences,0,0
Jennifer Cook,F,970820859,2004-04-18,Junior,School of Environmental and Biological Sciences,0,0
Amanda Bean,F,176406551,2005-04-24,Junior,School of Communication and Information,0,0
Cathy Mason,F,835660237,2004-03-17,Sophomore,School of Communication and Information,0,0
Kristen Bowen,F,501104537,2002-11-03,Junior,School of Engineering,0,0
Jacob Rosario,M,368680612,2003-02-17,Freshman,School of Communication and Information,0,0
Paul Nelson,M,439649386,2004-12-07,Sophomore,School of Communication and Information,0,0
Lydia Hale,F,230817595,2001-06-12,Freshman,Mason Gross School of the Arts,0,0
Derek Mitchell,M,342973029,2003-07-07,Freshman,School of Arts and Sciences,0,0
Jeffrey Vasquez MD,M,310125353,2003-03-30,Sophomore,School of Communication and Information,0,0
Kevin Duncan,M,100020619,2002-01-04,Freshman,School of Engineering,0,1
Ashley Randolph,F,762414933,2000-11-29,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Thomas Ballard,M,665500573,2002-04-10,Sophomore,School of Management and Labor Relations,0,1
Judith Williams,F,514685610,2005-04-02,Sophomore,Mason Gross School of the Arts,0,1
Andrew Rodriguez,M,330772450,2003-10-22,Freshman,Mason Gross School of the Arts,0,1
Justin Johnson,M,799551521,2000-08-13,Freshman,School of Arts and Sciences,0,0
Kevin Stewart,M,311351320,2003-10-30,Freshman,School of Management and Labor Relations,0,1
Steven Coleman,M,584177687,2005-03-02,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Sydney Garcia,F,155912609,2000-09-11,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Jeffrey Smith,M,590713522,2005-06-28,Freshman,School of Management and Labor Relations,0,1
Christina Walsh,F,937529092,2003-10-31,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Linda Bailey,F,716799758,2005-04-25,Sophomore,School of Engineering,0,0
Kyle Hughes Jr.,M,515942547,2003-07-15,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Adam Novak,M,265946450,2001-08-03,Freshman,School of Arts and Sciences,1,0
Julie Wiggins,F,968090091,2004-01-09,Senior,School of Arts and Sciences,0,0
Donald Mills,M,748210827,2002-10-02,Sophomore,Mason Gross School of the Arts,0,1
Alexis Gonzalez,F,319214376,2002-04-17,Junior,Mason Gross School of the Arts,0,0
Greg Kim,M,662242483,2002-08-11,Junior,Mason Gross School of the Arts,0,1
Bradley Anderson,M,725634565,2004-02-15,Sophomore,School of Arts and Sciences,0,0
Christopher Noble,M,648663965,2005-04-14,Senior,School of Social Work,0,0
Brady Willis,M,468089287,2005-04-11,Sophomore,Mason Gross School of the Arts,1,0
Megan West,F,219764780,2000-05-19,Sophomore,School of Arts and Sciences,0,0
Katelyn Choi,F,547374272,2005-08-09,Junior,School of Environmental and Biological Sciences,0,0
Lacey Davis,F,695272109,2003-03-10,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Elizabeth Gonzalez,F,227979357,2001-05-03,Junior,School of Social Work,0,0
Andrew Ramirez,M,565566457,2000-08-19,Freshman,School of Social Work,0,1
Jessica Hernandez,F,192403112,2001-12-31,Sophomore,School of Social Work,0,0
Timothy Stevens,M,750727448,2004-04-28,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Connie Brewer,F,927982541,2003-12-26,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
William Brown,M,651612672,2000-11-18,Freshman,School of Engineering,0,0
Matthew Gardner,M,408791360,2003-12-02,Junior,Mason Gross School of the Arts,0,0
Jeremy Day,M,108208555,1999-10-05,Junior,Mason Gross School of the Arts,0,1
Linda Taylor,F,181179336,2000-12-18,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Sally Nguyen,F,784385447,2000-03-03,Sophomore,Mason Gross School of the Arts,0,1
Richard Franklin,M,783501774,2000-01-18,Freshman,School of Engineering,0,0
Howard Cooper,M,960178026,2001-03-27,Junior,School of Communication and Information,0,1
Hannah Simon,F,473162115,2005-02-08,Freshman,School of Social Work,0,0
Sarah Rowe,F,618093284,2005-06-18,Sophomore,School of Arts and Sciences,0,0
Dorothy Stokes,F,120868379,2003-01-18,Freshman,Mason Gross School of the Arts,0,1
Devin Gaines,M,532987055,2004-09-02,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Melvin Brown,M,237202558,2005-02-11,Sophomore,School of Engineering,0,0
John Daniels,M,632647684,2003-03-11,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Jessica Gomez,F,340590992,1999-10-27,Freshman,School of Social Work,0,0
Albert Smith,M,338804494,2004-11-04,Senior,School of Engineering,0,0
Patricia Gutierrez,F,488259717,2002-05-27,Sophomore,School of Management and Labor Relations,0,1
Mr. Mark Donovan,M,121634013,2000-01-29,Sophomore,School of Arts and Sciences,0,1
Erica Keller,F,434560298,2000-09-23,Junior,School of Arts and Sciences,0,0
Joshua Ramirez,M,775585699,2003-06-18,Freshman,School of Communication and Information,0,0
Rachel Roberts,F,373888193,2004-04-29,Sophomore,School of Arts and Sciences,0,0
Christian Wilson,M,283487048,2004-09-26,Freshman,School of Social Work,0,0
Nicholas Phillips,M,377850914,2000-03-26,Freshman,School of Arts and Sciences,0,0
Ashlee Bailey,F,266316933,2002-12-30,Freshman,School of Management and Labor Relations,0,0
David Murphy,M,845743396,2000-03-07,Freshman,Mason Gross School of the Arts,0,0
Stephen Stanley,M,991249141,2002-05-10,Freshman,School of Arts and Sciences,0,0
Sara Bond,F,415876685,2002-12-21,Freshman,School of Management and Labor Relations,1,0
Raven Fisher,F,961828084,2004-12-01,Freshman,School of Arts and Sciences,0,1
Angela Chang,F,950444244,2003-11-13,Freshman,School of Management and Labor Relations,0,0
Brian Welch,M,208151328,2002-07-01,Sophomore,School of Communication and Information,1,0
Troy Jenkins,M,668617828,2000-11-07,Freshman,School of Environmental and Biological Sciences,0,0
Kathryn Clarke,F,239417620,2003-09-08,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Juan Cruz,M,530911575,2001-01-27,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Heather Farrell,F,680797273,2005-04-26,Freshman,School of Management and Labor Relations,0,1
Jessica Dixon,F,719154484,2003-09-05,Junior,School of Engineering,0,0
Zachary Martinez,M,776876703,2002-07-15,Freshman,Mason Gross School of the Arts,0,0
Cheryl Price,F,241657466,2000-03-09,Freshman,School of Social Work,0,0
Kathryn Cervantes,F,687008400,2002-04-06,Sophomore,School of Communication and Information,0,0
Kimberly Jackson,F,707530479,2001-11-03,Sophomore,School of Engineering,0,0
Patrick Watts,M,908444345,2003-08-06,Senior,School of Arts and Sciences,0,0
Dennis Wilson,M,658520002,2005-07-07,Senior,School of Arts and Sciences,0,1
Richard Roach,M,272753412,2002-08-06,Freshman,School of Communication and Information,0,0
Ronald Sloan,M,564652548,2004-04-01,Junior,Edward J. Bloustein School of Planning and Public Policy,0,1
Melissa Wallace,F,961318857,2003-10-10,Freshman,Mason Gross School of the Arts,0,0
Kaitlyn Ross,F,255698289,2002-01-04,Freshman,Rutgers Business School–Newark and New Brunswick,1,1
Collin Thompson,M,754068291,2003-11-30,Freshman,School of Arts and Sciences,0,1
Melissa Anderson,F,700296521,2002-12-24,Senior,School of Arts and Sciences,0,0
Michelle Parrish,F,319907932,2003-07-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Richard Black,M,343525103,2003-10-18,Freshman,School of Management and Labor Relations,0,1
Anthony Beck DVM,M,766918523,2000-09-16,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Matthew Burke,M,568816255,2004-03-30,Sophomore,School of Communication and Information,0,1
Jeanne Stuart,F,690860748,2003-10-14,Sophomore,School of Engineering,0,0
Nancy Ramirez,F,984643142,2001-03-13,Senior,School of Management and Labor Relations,0,0
Anthony Moore,M,232176038,2004-07-05,Senior,School of Social Work,0,0
Troy Johnson,M,119920390,1999-10-09,Sophomore,School of Arts and Sciences,0,0
Victor Collins,M,653660023,2005-09-03,Sophomore,School of Arts and Sciences,0,0
Jessica Rodriguez,F,506300146,2000-10-11,Senior,School of Management and Labor Relations,0,0
Craig Wood,M,817774044,2002-07-02,Freshman,School of Engineering,0,0
Jenna Wagner,F,736812646,2005-08-20,Freshman,School of Arts and Sciences,0,1
Mr. Ryan Hill,M,978828249,2003-08-01,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Eugene Lane,M,951812140,2003-03-15,Junior,School of Social Work,0,0
Alfred Mora,M,555005991,2004-08-24,Freshman,School of Communication and Information,0,0
Jackie Wright,F,596681140,2002-01-27,Freshman,School of Engineering,0,0
Ricky Rodgers,M,884359576,2002-01-03,Sophomore,School of Engineering,0,0
Debra Cooper,F,617953201,2002-02-28,Sophomore,School of Social Work,0,1
Jennifer Reynolds,F,798742801,2004-05-26,Sophomore,School of Engineering,0,0
Tiffany Powell,F,747530274,2001-12-25,Sophomore,School of Management and Labor Relations,0,1
Christopher Decker,M,546342516,2003-07-16,Sophomore,School of Engineering,0,0
Mr. Calvin Cox,M,515968781,2003-06-10,Freshman,School of Arts and Sciences,0,0
Monica Davis,F,467161260,2001-11-26,Sophomore,School of Arts and Sciences,0,0
Luis Ortiz,M,174039581,2004-08-17,Freshman,School of Management and Labor Relations,0,1
Brittany Kennedy,F,735309753,2004-06-30,Sophomore,School of Engineering,0,0
Andrew Campbell,M,776742500,2001-04-22,Freshman,School of Arts and Sciences,0,0
Janice Taylor,F,423104701,2003-10-28,Freshman,School of Environmental and Biological Sciences,0,0
Harold Vargas,M,262195724,2005-05-05,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Theresa Rodriguez,F,930244002,2001-09-15,Sophomore,School of Environmental and Biological Sciences,0,0
Stephanie Stone,F,964322103,2000-04-25,Sophomore,School of Arts and Sciences,0,0
Daniel Taylor,M,434471111,2005-01-01,Sophomore,School of Communication and Information,0,1
Richard Snyder,M,501936986,2000-01-18,Junior,School of Management and Labor Relations,0,0
Eric Johnson,M,507543163,2000-03-02,Junior,School of Environmental and Biological Sciences,0,1
Nicholas Smith,M,905523660,2002-04-13,Sophomore,School of Management and Labor Relations,0,0
Cynthia Mosley,F,388691103,2005-02-18,Sophomore,School of Social Work,0,1
Larry Davis,M,685834740,2005-05-08,Sophomore,School of Communication and Information,0,1
Kenneth Davis,M,432437911,2001-07-20,Sophomore,School of Environmental and Biological Sciences,0,0
Sara Olsen,F,663152341,2004-06-15,Sophomore,School of Communication and Information,0,0
Christopher Roach,M,892836788,2001-06-03,Freshman,School of Environmental and Biological Sciences,0,1
Marissa Peters,F,570184094,2005-03-21,Sophomore,School of Management and Labor Relations,0,0
Traci Cantrell,F,320762499,2001-10-27,Sophomore,School of Communication and Information,0,0
Catherine Morales,F,122291385,2003-08-23,Junior,School of Arts and Sciences,0,0
Michael Gutierrez,M,581284110,2005-08-11,Sophomore,School of Environmental and Biological Sciences,0,0
Ashley Jackson,F,927943089,2005-09-16,Freshman,School of Communication and Information,0,0
Becky Houston,F,432587649,2001-11-26,Junior,School of Arts and Sciences,0,0
Cheryl Parker,F,137408549,2001-08-27,Sophomore,Mason Gross School of the Arts,0,0
Sheri Davis,F,151752185,2002-03-06,Sophomore,School of Communication and Information,0,0
Michael Pratt,M,697168939,2002-07-31,Freshman,Mason Gross School of the Arts,0,0
Pamela Santiago,F,617300136,2001-07-21,Senior,Rutgers Business School–Newark and New Brunswick,0,1
Tina Boyd,F,174836358,2001-04-30,Sophomore,School of Social Work,0,1
Benjamin Pena,M,226523875,2001-05-01,Freshman,Mason Gross School of the Arts,0,1
Douglas Patterson,M,797241472,2001-11-07,Sophomore,School of Communication and Information,0,1
Angela Dickson,F,240993156,2003-11-30,Sophomore,School of Social Work,0,1
Renee Bradshaw,F,298013373,2001-08-02,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Jacqueline Todd,F,823958839,2003-01-29,Freshman,School of Arts and Sciences,0,0
John Rangel,M,547950772,2001-07-12,Freshman,School of Management and Labor Relations,0,0
Micheal Blankenship,M,219084893,2002-01-12,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Ryan Richards,M,653916709,2001-07-27,Freshman,School of Arts and Sciences,0,0
Leroy Collins,M,746454721,2003-01-04,Freshman,School of Arts and Sciences,0,1
Megan Whitaker,F,689835923,2002-06-12,Sophomore,Mason Gross School of the Arts,0,0
Courtney Phelps,F,132534094,2004-12-24,Junior,School of Communication and Information,0,0
Tyler Hughes,M,694003647,2003-05-23,Freshman,School of Environmental and Biological Sciences,0,0
Claudia Murphy,F,750117123,2000-11-23,Junior,School of Environmental and Biological Sciences,0,0
